Probe_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_Symbol
213532_at,-0.741508303,9.638874445,-6.182156504,1.46E-09,2.34E-08,10.98818091,ADAM17
1554652_s_at,0.705859256,6.201635945,6.182146009,1.46E-09,2.34E-08,10.98812146,MAST4
208645_s_at,-0.603534352,13.1490081,-6.181334536,1.47E-09,2.35E-08,10.98352503,RPS14
205656_at,0.935300989,6.870362489,6.180623082,1.48E-09,2.36E-08,10.97949556,PCDH17
213911_s_at,0.75608717,12.88408502,6.179690622,1.48E-09,2.37E-08,10.97421496,H2AZ1
225894_at,-0.696866057,5.436751095,-6.179400796,1.49E-09,2.37E-08,10.97257378,SYNPO2
217515_s_at,0.319952049,5.680390927,6.17910151,1.49E-09,2.38E-08,10.97087911,CACNA1S
231474_at,0.304594829,5.237739782,6.178940918,1.49E-09,2.38E-08,10.9699698,KHDC3L
1552813_at,0.392104861,5.92936924,6.177122506,1.51E-09,2.40E-08,10.95967495,KLF14
1557767_at,0.248234161,4.397627776,6.174861318,1.53E-09,2.43E-08,10.94687687,NANOS2
208745_at,-0.856292424,10.2476116,-6.174797771,1.53E-09,2.43E-08,10.94651726,ATP5MG
206064_s_at,0.251316563,5.929806777,6.17336999,1.54E-09,2.45E-08,10.93843826,PPIL2
209568_s_at,-1.399238613,8.84559577,-6.172753015,1.55E-09,2.46E-08,10.93494764,RGL1
202304_at,-1.025212335,9.638288296,-6.172608906,1.55E-09,2.46E-08,10.93413237,FNDC3A
236493_at,-0.58559188,5.710253417,-6.171120214,1.56E-09,2.48E-08,10.92571125,RHOXF1
236493_at,-0.58559188,5.710253417,-6.171120214,1.56E-09,2.48E-08,10.92571125,NKAPP1
215384_s_at,0.410513475,5.260398427,6.169875579,1.57E-09,2.49E-08,10.918672,MAP1A
225369_at,0.767572498,6.168930287,6.169218945,1.58E-09,2.50E-08,10.91495877,ESAM
223121_s_at,2.715026327,8.354006444,6.168787057,1.58E-09,2.51E-08,10.91251665,SFRP2
242456_at,-0.579611257,4.458302852,-6.167460625,1.59E-09,2.53E-08,10.9050172,MRE11
213355_at,-1.995954888,6.320166918,-6.167312289,1.60E-09,2.53E-08,10.90417862,ST3GAL6
211694_at,0.268932013,4.419119972,6.167296422,1.60E-09,2.53E-08,10.90408892,TSSK1B
1557008_at,0.350378587,7.091030456,6.166739901,1.60E-09,2.53E-08,10.9009429,LINC02239
212982_at,-0.800327742,10.14903579,-6.166538444,1.60E-09,2.54E-08,10.89980412,ZDHHC17
244465_at,0.227532277,5.050112486,6.16614644,1.61E-09,2.54E-08,10.89758833,LINC00841
224303_x_at,0.669986166,6.652968522,6.164415475,1.62E-09,2.56E-08,10.88780548,NIN
231954_at,-0.784646652,8.799229848,-6.162680211,1.64E-09,2.59E-08,10.87800066,MIR4453HG
1553804_a_at,0.258827382,4.494596696,6.161358698,1.65E-09,2.61E-08,10.87053521,SPATA32
244354_at,-0.866080963,8.128694243,-6.16086991,1.66E-09,2.61E-08,10.86777431,STRN
223352_s_at,0.669837834,6.090594865,6.16016078,1.66E-09,2.62E-08,10.86376914,MTNAP1
224679_at,0.566433065,9.354582732,6.159823686,1.67E-09,2.63E-08,10.86186537,MESD
233914_s_at,-1.304038772,7.649242001,-6.159768593,1.67E-09,2.63E-08,10.86155423,SBF2
2028_s_at,0.801638154,7.47455766,6.159013523,1.67E-09,2.64E-08,10.85729024,E2F1
214766_s_at,0.879368909,8.957187379,6.157541296,1.69E-09,2.66E-08,10.84897762,AHCTF1
201368_at,-1.323825944,11.69294566,-6.15715025,1.69E-09,2.66E-08,10.84676994,ZFP36L2
225464_at,-1.733238339,9.954157835,-6.155721187,1.71E-09,2.69E-08,10.83870306,FRMD6
242341_x_at,0.321719744,6.702931404,6.154811143,1.72E-09,2.70E-08,10.8335668,GLYCTK
1552288_at,0.277636315,4.739855274,6.154272638,1.72E-09,2.71E-08,10.83052779,CILP2
61734_at,1.234010988,8.051969486,6.153260209,1.73E-09,2.72E-08,10.82481483,RCN3
224518_s_at,-1.395210869,8.332007835,-6.152436811,1.74E-09,2.73E-08,10.82016912,ZNF559
218963_s_at,-3.071364398,7.364201022,-6.152106798,1.74E-09,2.74E-08,10.8183073,KRT23
202671_s_at,1.309918233,9.607947446,6.15026043,1.76E-09,2.77E-08,10.80789224,PDXK
244534_at,-1.146958689,6.72957307,-6.149926304,1.76E-09,2.77E-08,10.80600777,PMPCB
224806_at,0.742717112,10.67476275,6.149704832,1.77E-09,2.77E-08,10.80475871,TRIM25
1563097_at,0.165819878,3.723992658,6.149451577,1.77E-09,2.78E-08,10.80333046,DNAH12
223916_s_at,1.434858102,8.194685382,6.14911193,1.77E-09,2.78E-08,10.80141506,BCOR
231271_x_at,0.679302083,9.99635814,6.148730274,1.78E-09,2.78E-08,10.79926286,NMRAL1
224863_at,-0.566238198,7.364799996,-6.147320617,1.79E-09,2.80E-08,10.79131464,GNAQ
1555238_at,0.270725369,7.041194817,6.14671956,1.80E-09,2.81E-08,10.7879261,PTH2
206650_at,0.380403317,6.184566946,6.146252528,1.80E-09,2.82E-08,10.78529334,IQCC
229145_at,-0.95589926,9.532361109,-6.146214247,1.80E-09,2.82E-08,10.78507755,ANAPC16
236698_at,-1.346876494,5.992222708,-6.145228204,1.81E-09,2.83E-08,10.77951958,DYNC1I2
217830_s_at,-0.738015854,8.720624196,-6.144889287,1.82E-09,2.84E-08,10.7776094,NSFL1C
209379_s_at,-0.819428208,9.108536786,-6.144721032,1.82E-09,2.84E-08,10.77666113,CCSER2
223858_at,0.31437048,5.940669751,6.144468085,1.82E-09,2.84E-08,10.77523558,ESRRB
212009_s_at,0.879589565,6.494929329,6.142181623,1.85E-09,2.88E-08,10.76235184,STIP1
229578_at,-0.648182856,6.10208712,-6.141620902,1.85E-09,2.89E-08,10.75919291,JPH2
223057_s_at,0.839925303,8.057917287,6.141183643,1.86E-09,2.89E-08,10.75672969,XPO5
220020_at,0.697421427,6.193455844,6.14075619,1.86E-09,2.90E-08,10.75432186,XPNPEP3
214184_at,-0.729196415,6.942027121,-6.13992265,1.87E-09,2.91E-08,10.74962694,NPFF
214184_at,-0.729196415,6.942027121,-6.13992265,1.87E-09,2.91E-08,10.74962694,ATF7
205773_at,-1.00117665,6.416893887,-6.139649272,1.87E-09,2.92E-08,10.74808726,CPEB3
225724_at,-1.068320929,9.513891538,-6.137894843,1.89E-09,2.94E-08,10.73820756,PSMA3-AS1
235911_at,-1.843492972,9.611095171,-6.137527541,1.90E-09,2.95E-08,10.73613948,MELTF
222114_x_at,0.293323402,7.38817781,6.137482818,1.90E-09,2.95E-08,10.73588768,WDR55
221025_x_at,0.50041228,7.335454679,6.13668097,1.91E-09,2.96E-08,10.73137328,PUS7L
212347_x_at,0.821362764,8.611171095,6.136595845,1.91E-09,2.96E-08,10.73089406,MXD4
221986_s_at,-1.257722586,6.956338153,-6.136268122,1.91E-09,2.97E-08,10.72904915,KLHL24
220671_at,0.358959198,5.51470038,6.134862208,1.93E-09,2.99E-08,10.72113551,NOCT
224790_at,1.032460256,8.303540783,6.133785251,1.94E-09,3.01E-08,10.71507454,ASAP1
225592_at,0.861350381,8.921403456,6.133597627,1.94E-09,3.01E-08,10.71401871,NRM
225592_at,0.861350381,8.921403456,6.133597627,1.94E-09,3.01E-08,10.71401871,PPP1R18
238964_at,-1.49650774,4.764081931,-6.133018219,1.95E-09,3.02E-08,10.71075833,FIGN
220282_at,-0.401316636,5.061901098,-6.132853699,1.95E-09,3.02E-08,10.70983261,RIC3
227692_at,-2.576580607,6.581133806,-6.132508641,1.95E-09,3.02E-08,10.70789111,GNAI1
225431_x_at,-1.536925435,7.193890074,-6.132205343,1.96E-09,3.03E-08,10.70618465,PM20D2
209102_s_at,-0.73689136,9.839644657,-6.131742039,1.96E-09,3.03E-08,10.70357807,HBP1
218847_at,-1.66696225,7.475993427,-6.13094924,1.97E-09,3.05E-08,10.69911812,IGF2BP2
230167_at,0.438404587,6.207951428,6.130580271,1.97E-09,3.05E-08,10.69704263,ADAMTS14
235595_at,0.867605568,8.585928995,6.130350356,1.98E-09,3.06E-08,10.69574938,ARHGEF2
220189_s_at,0.777693024,8.474707326,6.130019335,1.98E-09,3.06E-08,10.69388749,MGAT4B
220909_at,0.348323854,4.926915484,6.128880391,1.99E-09,3.08E-08,10.68748194,TRIM46
236721_at,0.788471733,5.289251252,6.127663488,2.01E-09,3.10E-08,10.68063905,ALKBH1
226517_at,1.943427237,6.918500623,6.127567326,2.01E-09,3.10E-08,10.68009836,BCAT1
218753_at,0.310352528,9.146622651,6.126725888,2.02E-09,3.11E-08,10.67536751,XKR8
218193_s_at,1.131562169,8.299171529,6.125929657,2.03E-09,3.13E-08,10.67089133,GOLT1B
1555783_x_at,0.63354872,7.049623975,6.12529599,2.03E-09,3.14E-08,10.66732939,SLC66A1
1553759_at,-0.777807773,4.629124783,-6.12471919,2.04E-09,3.15E-08,10.66408738,MCM9
238807_at,1.111077979,9.407217562,6.124034116,2.05E-09,3.16E-08,10.66023712,ANKRD46
238807_at,1.111077979,9.407217562,6.124034116,2.05E-09,3.16E-08,10.66023712,GAPDHP62
218263_s_at,-0.67549598,10.86787327,-6.123863863,2.05E-09,3.16E-08,10.65928032,ZBED5
213093_at,-1.980632615,6.255279083,-6.123797759,2.05E-09,3.16E-08,10.65890883,PRKCA
233362_at,0.549182935,6.233707068,6.123662845,2.05E-09,3.16E-08,10.65815065,ZNF341
204423_at,0.779065746,8.000774332,6.123370815,2.06E-09,3.17E-08,10.65650958,MKLN1
202655_at,0.75719847,10.80169089,6.123117203,2.06E-09,3.17E-08,10.65508445,MANF
221521_s_at,1.482503105,9.202520676,6.122939432,2.06E-09,3.17E-08,10.65408552,GINS2
204413_at,0.593505664,7.673800112,6.122340741,2.07E-09,3.18E-08,10.65072156,TRAF2
225902_at,-0.741839966,8.786428138,-6.122307971,2.07E-09,3.18E-08,10.65053744,PPIG
227728_at,-1.083011947,9.499535523,-6.120900062,2.09E-09,3.21E-08,10.64262771,PPM1A
214523_at,0.354660423,5.475316184,6.120470449,2.09E-09,3.21E-08,10.64021442,CEBPE
1555197_a_at,0.407737653,5.400899481,6.118087064,2.12E-09,3.25E-08,10.62682868,C21orf58
207761_s_at,-1.462858753,10.93253316,-6.117031607,2.13E-09,3.27E-08,10.62090234,TMT1A
220323_at,0.569331348,7.929720686,6.116844285,2.14E-09,3.27E-08,10.61985063,CCNP
206920_s_at,0.384394339,6.869031754,6.115889984,2.15E-09,3.29E-08,10.61449315,GLE1
1553872_at,0.251211912,6.425841239,6.114896704,2.16E-09,3.31E-08,10.60891759,NATD1
204858_s_at,1.50549066,9.277906052,6.114483524,2.17E-09,3.31E-08,10.60659853,TYMP
204858_s_at,1.50549066,9.277906052,6.114483524,2.17E-09,3.31E-08,10.60659853,SCO2
220097_s_at,0.595020667,8.567325034,6.111373351,2.21E-09,3.37E-08,10.58914617,TMEM104
201719_s_at,-1.54057261,8.505402315,-6.110692718,2.21E-09,3.38E-08,10.58532788,EPB41L2
201743_at,-1.679887712,8.303226639,-6.109207939,2.23E-09,3.41E-08,10.57699963,CD14
242349_at,-0.925197468,8.021098973,-6.108838322,2.24E-09,3.42E-08,10.57492668,HECTD1
206629_at,0.424847338,5.603257331,6.108738968,2.24E-09,3.42E-08,10.57436949,ADAMTSL2
211413_s_at,0.306057114,4.632231374,6.108660457,2.24E-09,3.42E-08,10.57392919,PADI4
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P11
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P80
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P53
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,SNORA27
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P75
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P1
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P28
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P119
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P16
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P93
200012_x_at,-0.665473674,12.79746928,-6.108088641,2.25E-09,3.43E-08,10.57072252,RPL21P97
228911_at,0.409229648,5.784980845,6.107951809,2.25E-09,3.43E-08,10.56995523,ADAMTS7
228911_at,0.409229648,5.784980845,6.107951809,2.25E-09,3.43E-08,10.56995523,ADAMTS7P3
227207_x_at,0.564401185,8.737905041,6.106748727,2.26E-09,3.45E-08,10.56320945,ZNF213
203780_at,-2.040483416,7.967414094,-6.104659004,2.29E-09,3.50E-08,10.55149487,MPZL2
1556024_at,0.910168803,7.801381699,6.104379219,2.30E-09,3.50E-08,10.54992671,EME2
1567255_at,0.38009023,6.156017683,6.104345478,2.30E-09,3.50E-08,10.5497376,OR10D1P
223452_s_at,1.174170384,8.200565943,6.102840387,2.32E-09,3.53E-08,10.54130281,ATL3
234512_x_at,-0.709151719,11.29733735,-6.102819204,2.32E-09,3.53E-08,10.54118411,RPL7AP36
227623_at,-2.353572009,6.208620386,-6.102742126,2.32E-09,3.53E-08,10.5407522,CACNA2D1
217919_s_at,1.046123158,8.804832584,6.102349867,2.32E-09,3.53E-08,10.53855423,MRPL42
225947_at,0.813396204,9.585958944,6.102139288,2.33E-09,3.54E-08,10.53737433,MYO19
217784_at,0.774497669,9.018791659,6.100380308,2.35E-09,3.57E-08,10.52751987,YKT6
228721_at,-1.257712392,6.636419677,-6.099568201,2.36E-09,3.59E-08,10.52297094,KRBOX1
206246_at,0.264567829,5.708706104,6.099273025,2.36E-09,3.59E-08,10.52131767,PFKFB4
229167_at,-0.848896215,7.431945046,-6.097706304,2.39E-09,3.62E-08,10.51254367,PURA
202120_x_at,0.902150497,9.816290259,6.09642058,2.40E-09,3.64E-08,10.50534473,AP2S1
1553071_a_at,0.355750056,5.032280887,6.095532586,2.42E-09,3.66E-08,10.50037348,MYOZ3
212798_s_at,-0.965765453,9.862371818,-6.095438126,2.42E-09,3.66E-08,10.4998447,ANKMY2
227469_at,0.23160569,6.606819954,6.095010086,2.42E-09,3.67E-08,10.49744865,KLLN
227469_at,0.23160569,6.606819954,6.095010086,2.42E-09,3.67E-08,10.49744865,PTENP1-AS
218512_at,0.832157222,9.941866172,6.094983539,2.42E-09,3.67E-08,10.49730005,WDR12
235243_at,0.282520791,4.58861304,6.094867975,2.43E-09,3.67E-08,10.49665319,CLIP3
214366_s_at,-1.11449626,5.601123701,-6.094457415,2.43E-09,3.68E-08,10.49435517,ALOX5
226944_at,1.164023947,7.623372281,6.092642708,2.46E-09,3.72E-08,10.48419931,HTRA3
203691_at,-1.539729556,5.38530456,-6.091475354,2.47E-09,3.74E-08,10.47766765,PI3
1555503_a_at,0.222555541,6.103884094,6.09145708,2.47E-09,3.74E-08,10.47756541,TMCC2
212923_s_at,-1.415787146,9.048150374,-6.090795136,2.48E-09,3.75E-08,10.47386214,PXDC1
36612_at,-0.897575167,8.26532911,-6.090724184,2.48E-09,3.75E-08,10.47346521,FAM168A
219883_at,0.415737499,6.353170186,6.09036204,2.49E-09,3.76E-08,10.47143934,CATSPERZ
219883_at,0.415737499,6.353170186,6.09036204,2.49E-09,3.76E-08,10.47143934,KCNK4-CATSPERZ
224678_at,0.699777291,7.402369922,6.090066283,2.49E-09,3.76E-08,10.46978493,RALGAPB
230511_at,-0.79503285,6.962449729,-6.089395177,2.50E-09,3.78E-08,10.46603112,CREM
211977_at,0.968318459,8.101830436,6.089230607,2.51E-09,3.78E-08,10.46511065,GPR107
229325_at,-0.88430605,8.691955532,-6.088663586,2.51E-09,3.79E-08,10.46193938,ZZZ3
223372_at,0.327976921,4.476775432,6.088433669,2.52E-09,3.79E-08,10.46065356,DNAJC4
223372_at,0.327976921,4.476775432,6.088433669,2.52E-09,3.79E-08,10.46065356,NUDT22
209262_s_at,0.752445682,10.70040397,6.087628916,2.53E-09,3.81E-08,10.45615325,NR2F6
214296_x_at,0.317567153,6.678606868,6.087231173,2.53E-09,3.82E-08,10.4539292,IZUMO4
226576_at,-1.558891502,5.989813597,-6.086879529,2.54E-09,3.82E-08,10.45196301,ARHGAP26
1555377_at,0.312354381,4.951443845,6.086626452,2.54E-09,3.83E-08,10.45054802,OR4D2
209731_at,0.852409297,8.431683258,6.085373255,2.56E-09,3.85E-08,10.44354192,NTHL1
1561976_at,0.230487904,5.604928562,6.085241853,2.56E-09,3.85E-08,10.44280737,C1orf167
203715_at,0.91352972,7.5577178,6.085110469,2.57E-09,3.86E-08,10.44207294,TBCE
204696_s_at,0.508490108,6.201167541,6.085052319,2.57E-09,3.86E-08,10.44174789,CDC25A
1552995_at,0.271126864,6.62340715,6.084963397,2.57E-09,3.86E-08,10.44125083,IL27
226316_at,-0.977640468,10.23588023,-6.083597135,2.59E-09,3.88E-08,10.43361445,RBM26
232605_s_at,-0.333960564,4.243948647,-6.083574121,2.59E-09,3.88E-08,10.43348583,SPART-AS1
1556873_at,-0.186744098,3.719005471,-6.081834658,2.61E-09,3.92E-08,10.42376564,MEX3C
228776_at,1.984893528,6.390382904,6.081581546,2.62E-09,3.92E-08,10.42235144,GJC1
237099_at,0.331401615,5.24515568,6.081276547,2.62E-09,3.93E-08,10.42064739,BPIFA2
1554091_a_at,0.321161636,6.848120431,6.080758562,2.63E-09,3.94E-08,10.41775355,TIRAP
1560622_at,-1.013092952,10.17179048,-6.079328846,2.65E-09,3.97E-08,10.40976719,TMEM165
202946_s_at,-1.030248444,9.89691923,-6.07761513,2.68E-09,4.01E-08,10.40019649,BTBD3
225504_at,-0.955877986,9.198875332,-6.076515995,2.70E-09,4.03E-08,10.39405928,HMBOX1
226118_at,1.102256225,7.734577044,6.075355658,2.71E-09,4.06E-08,10.38758134,CENPO
226965_at,-0.732773372,10.43561171,-6.07531725,2.71E-09,4.06E-08,10.38736694,DENND6A
204975_at,1.171940427,11.49239195,6.072925673,2.75E-09,4.11E-08,10.37401859,EMP2
230298_at,-1.001172521,9.031311019,-6.072514313,2.76E-09,4.12E-08,10.37172308,MBLAC2
230072_at,-1.006737513,6.821543885,-6.071836599,2.77E-09,4.13E-08,10.36794151,TBC1D15
202154_x_at,0.905479619,10.52259748,6.071627509,2.77E-09,4.14E-08,10.36677488,TUBB2A
202154_x_at,0.905479619,10.52259748,6.071627509,2.77E-09,4.14E-08,10.36677488,TUBB3
244824_at,0.280597798,5.194031622,6.070436898,2.79E-09,4.16E-08,10.36013245,LINC01563
220960_x_at,-0.376044386,12.77320056,-6.065067392,2.88E-09,4.28E-08,10.33018957,RPL22P1
243430_at,0.310370455,6.422068572,6.063868378,2.90E-09,4.31E-08,10.32350636,SEZ6
203797_at,-1.90492672,7.276028777,-6.063165928,2.91E-09,4.33E-08,10.31959147,VSNL1
227433_at,-0.835307837,8.683498778,-6.062734574,2.92E-09,4.34E-08,10.31718764,USF3
218046_s_at,0.774270553,9.237635734,6.062212162,2.93E-09,4.35E-08,10.31427656,CFAP70
218046_s_at,0.774270553,9.237635734,6.062212162,2.93E-09,4.35E-08,10.31427656,MRPS16
234924_s_at,0.293525732,7.608942879,6.061287733,2.94E-09,4.37E-08,10.30912581,ZNF687
202853_s_at,-0.742609631,9.974666378,-6.058873651,2.98E-09,4.42E-08,10.2956781,RYK
228108_at,-1.773873961,6.764157425,-6.055190454,3.05E-09,4.52E-08,10.27516945,PPM1L
201710_at,1.463228604,7.945969736,6.053718306,3.07E-09,4.55E-08,10.26697523,MYBL2
200615_s_at,1.219937209,8.98300314,6.053513646,3.08E-09,4.55E-08,10.2658362,AP2B1
209229_s_at,0.453225285,8.146708947,6.052861103,3.09E-09,4.57E-08,10.26220467,PPP6R1
209229_s_at,0.453225285,8.146708947,6.052861103,3.09E-09,4.57E-08,10.26220467,MIR6804
200795_at,-2.154105428,10.04180158,-6.052723022,3.09E-09,4.57E-08,10.26143627,SPARCL1
236004_at,-0.79799259,7.855233382,-6.052318686,3.10E-09,4.58E-08,10.25918627,AP5M1
224480_s_at,-1.984048539,5.595883948,-6.05214169,3.10E-09,4.59E-08,10.25820139,GPAT3
216581_at,0.322448149,5.692198733,6.05122402,3.12E-09,4.61E-08,10.25309545,KRT18P38
235638_at,-2.083159564,5.640616839,-6.051149878,3.12E-09,4.61E-08,10.25268295,RASSF6
224621_at,-0.630392592,11.54825743,-6.050153205,3.13E-09,4.63E-08,10.24713824,MAPK1
232335_at,-0.809509925,6.245829716,-6.049699334,3.14E-09,4.64E-08,10.24461351,GMDS-DT
237244_at,0.223132473,4.608578353,6.047656376,3.18E-09,4.70E-08,10.23325121,C10orf71-AS1
210428_s_at,0.742266303,9.565920389,6.047435806,3.18E-09,4.70E-08,10.23202467,HGS
212160_at,0.737384613,10.67121867,6.046495769,3.20E-09,4.72E-08,10.22679772,XPOT
212293_at,-0.697932625,9.474535627,-6.045761046,3.21E-09,4.74E-08,10.22271288,HIPK1
213056_at,-1.384446089,7.928713472,-6.044279114,3.24E-09,4.78E-08,10.21447503,FRMD4B
236166_at,-1.3438333,7.164513737,-6.044116723,3.25E-09,4.78E-08,10.21357243,KIDINS220
231514_at,0.372436853,6.138060978,6.042498405,3.28E-09,4.82E-08,10.20457859,C1orf94
209765_at,0.953164656,5.899252785,6.042090554,3.28E-09,4.83E-08,10.20231227,ADAM19
222184_at,-0.874647698,6.371282296,-6.040555675,3.31E-09,4.87E-08,10.1937845,FAM66D
205409_at,0.473777372,5.888824772,6.039756554,3.33E-09,4.89E-08,10.18934532,FOSL2
202635_s_at,1.086358602,9.478955531,6.039518449,3.33E-09,4.89E-08,10.18802272,POLR2K
219773_at,1.754824343,6.238551132,6.039464425,3.33E-09,4.89E-08,10.18772265,NOX4
211008_s_at,0.329566886,6.623173176,6.038817121,3.34E-09,4.91E-08,10.18412733,UBE2I
214412_at,0.293502012,6.262220311,6.0386389,3.35E-09,4.91E-08,10.1831375,H2AB1
214412_at,0.293502012,6.262220311,6.0386389,3.35E-09,4.91E-08,10.1831375,H2AB3
214412_at,0.293502012,6.262220311,6.0386389,3.35E-09,4.91E-08,10.1831375,H2AB2
203386_at,-1.399374307,9.44288645,-6.038161237,3.36E-09,4.92E-08,10.18048469,TBC1D4
213438_at,-2.525770764,5.998425568,-6.036274816,3.39E-09,4.97E-08,10.17000978,NFASC
212188_at,-1.561593614,8.701769603,-6.035787312,3.40E-09,4.99E-08,10.16730322,KCTD12
203688_at,-1.624779416,7.312563314,-6.034704137,3.42E-09,5.02E-08,10.16129022,PKD2
1557480_a_at,0.273376948,7.052820149,6.034642907,3.43E-09,5.02E-08,10.16095034,PPP1R27
204472_at,-1.829266056,7.701116433,-6.03402788,3.44E-09,5.03E-08,10.1575366,GEM
1553114_a_at,1.026791701,8.408225361,6.0327186,3.46E-09,5.07E-08,10.15027034,PTK6
215760_s_at,0.46655507,6.88539846,6.030455062,3.51E-09,5.13E-08,10.13771126,SBNO2
219647_at,-0.574164294,5.915064094,-6.030380494,3.51E-09,5.13E-08,10.13729759,POPDC2
222096_x_at,0.377160851,6.975612968,6.030175316,3.51E-09,5.13E-08,10.13615939,FAM242E
222096_x_at,0.377160851,6.975612968,6.030175316,3.51E-09,5.13E-08,10.13615939,FAM242F
224913_s_at,0.836256973,8.886411906,6.029174422,3.53E-09,5.16E-08,10.13060749,TIMM50
213016_at,-0.907277862,9.266116438,-6.028365198,3.55E-09,5.18E-08,10.12611933,BBX
210416_s_at,0.961182347,7.960403036,6.026849722,3.58E-09,5.23E-08,10.11771551,CHEK2
227165_at,1.117781062,7.657048746,6.026477497,3.59E-09,5.24E-08,10.11565167,SKA3
208709_s_at,0.534866263,10.55486527,6.026312965,3.59E-09,5.24E-08,10.11473944,NRDC
1569805_at,0.25531105,5.387463524,6.025993141,3.60E-09,5.24E-08,10.11296627,LINC02071
211830_s_at,0.231181007,6.898746956,6.025078601,3.62E-09,5.27E-08,10.10789631,CACNA1I
208052_x_at,0.324615232,6.699243199,6.024391158,3.63E-09,5.29E-08,10.10408574,CEACAM3
202820_at,-1.499090608,8.870072641,-6.023869091,3.64E-09,5.30E-08,10.10119211,AHR
201954_at,1.082905883,10.70867742,6.02383215,3.64E-09,5.30E-08,10.10098737,ARPC1B
230134_s_at,-0.595516221,5.797796077,-6.023495728,3.65E-09,5.31E-08,10.09912283,RC3H2
239161_at,-0.724740641,6.565891911,-6.023128364,3.66E-09,5.32E-08,10.0970869,FDX1
217882_at,0.782223884,10.15119687,6.021566969,3.69E-09,5.36E-08,10.08843482,EMC3
226394_at,-0.828146506,8.16354192,-6.021383425,3.69E-09,5.37E-08,10.08741788,MARCHF5
202110_at,0.613761975,12.06901981,6.020299617,3.72E-09,5.39E-08,10.0814135,COX7B
203407_at,-1.39824536,9.35735805,-6.019886586,3.73E-09,5.41E-08,10.07912551,PPL
204016_at,0.585173827,7.684109226,6.019153415,3.74E-09,5.42E-08,10.07506444,LARS2
204564_at,0.848727774,6.965982432,6.019136118,3.74E-09,5.42E-08,10.07496863,PCGF3
217835_x_at,0.864792286,12.16284988,6.019086847,3.74E-09,5.42E-08,10.07469574,RAB5IF
217835_x_at,0.864792286,12.16284988,6.019086847,3.74E-09,5.42E-08,10.07469574,TGIF2-RAB5IF
1569462_x_at,0.261135014,5.025367179,6.018291922,3.76E-09,5.45E-08,10.07029312,KCNT1
221374_at,0.273146587,5.410058763,6.018206961,3.76E-09,5.45E-08,10.0698226,FGF16
205695_at,0.791123143,7.348283597,6.018104616,3.76E-09,5.45E-08,10.06925581,SDS
220778_x_at,0.287086457,6.425837484,6.017572721,3.78E-09,5.46E-08,10.06631031,SEMA6B
214225_at,0.74311577,6.847245101,6.017247426,3.78E-09,5.47E-08,10.06450902,PIN4
1554042_s_at,0.239856332,6.314302133,6.016242192,3.80E-09,5.50E-08,10.05894315,TMEM239
217329_x_at,0.630626927,8.906935128,6.01611267,3.81E-09,5.50E-08,10.05822605,LINC01399
212512_s_at,0.739257082,7.879071248,6.016054828,3.81E-09,5.50E-08,10.05790582,CARM1
236411_at,1.039824917,7.27390923,6.0158624,3.81E-09,5.51E-08,10.05684048,PCGF3-AS1
220555_s_at,0.364758724,5.443838703,6.015016174,3.83E-09,5.53E-08,10.05215587,PDZD7
230342_at,0.336186267,5.187842758,6.014933712,3.83E-09,5.53E-08,10.05169941,FOXK1
218023_s_at,-0.572526445,9.361265076,-6.014028301,3.85E-09,5.56E-08,10.04668783,FAM53C
238440_at,-1.311387004,6.869760264,-6.011629423,3.91E-09,5.63E-08,10.0334128,CLYBL
217721_at,-0.733042416,6.939614523,-6.01143046,3.91E-09,5.64E-08,10.03231197,SEPTIN7
223954_x_at,0.508368819,7.983560597,6.010568912,3.93E-09,5.66E-08,10.02754552,NECAB3
234885_at,0.272450257,6.045894243,6.010156946,3.94E-09,5.67E-08,10.02526655,RPS26P57
1556555_at,0.494399094,6.120028084,6.008070581,3.99E-09,5.73E-08,10.01372695,LYRM4-AS1
220659_s_at,0.408804747,7.560629842,6.00590255,4.04E-09,5.80E-08,10.00173924,TRAPPC14
230427_s_at,-1.036128436,6.307669085,-6.004557814,4.07E-09,5.84E-08,9.994305623,BAG5
201198_s_at,0.759145899,9.886559914,6.004394884,4.07E-09,5.85E-08,9.993405051,PSMD1
